name,center_x,center_y
AS_19_B,106.8358804108983,-6.195374147083245
AS_19_D,106.83589604266882,-6.199894937460726
AT_20_B,106.84494633500485,-6.2043843277264275
AT_20_D,106.84496206695754,-6.208905093434657
AR_21_B,106.84941640097192,-6.190806303076555
AR_21_D,106.85393358099891,-6.19079054200924
AU_23_B,106.86756461280474,-6.213346570405498
AU_23_D,106.87208193788445,-6.213330597210862
AU_24_D,106.87659925110994,-6.213314585480992
AR_34_D,106.96684247219451,-6.185863591222344
BC_11_A,106.75938703864837,-6.286053924358653
BC_11_B,106.76390525960291,-6.286038699625344
BC_11_D,106.7639205001865,-6.290559654121234
BC_12_A,106.76842346938126,-6.286023435893078
BC_12_C,106.76843874895378,-6.290544379326035
BD_12_A,106.76845403973157,-6.295065321941684
BD_12_C,106.76846934171506,-6.299586263739445
BC_12_B,106.77294166795483,-6.286008133162325
BC_12_D,106.77295698651581,-6.290529065504084
BD_12_B,106.77297231631063,-6.295049997028354
BD_12_D,106.77298765733977,-6.299570927734549
BE_12_B,106.77300300960371,-6.304091857622098
BE_12_D,106.77301837310293,-6.308612786690417
BF_12_B,106.7730337478379,-6.313133714938928
BC_13_A,106.77745985529504,-6.285992791433562
BC_13_C,106.777475212844,-6.290513712655859
BD_13_A,106.77749058165539,-6.295034633060482
BD_13_C,106.77750596172969,-6.299555552646848
BE_13_A,106.77752135306737,-6.304076471414382
BE_13_C,106.77753675566895,-6.308597389362503
BF_13_A,106.77755216953486,-6.313118306490631
BF_13_C,106.77756759466561,-6.317639222798188
BC_13_B,106.7819780313733,-6.285977410707259
BC_13_D,106.78199342790974,-6.290498320781831
BD_13_B,106.78200883573722,-6.295019230038544
BD_13_D,106.78202425485621,-6.299540138476815
BE_13_B,106.78203968526716,-6.304061046096069
BE_13_D,106.78205512697059,-6.308581952895726
BF_13_B,106.78207057996697,-6.3131028588752045
BF_13_D,106.78208604425679,-6.317623764033928
BC_14_A,106.78649619616101,-6.285961990983899
BC_14_C,106.78651163168448,-6.290482889882481
BD_14_A,106.78652707852756,-6.295003787963017
BD_14_C,106.78654253669073,-6.299524685224928
BE_14_A,106.78655800617449,-6.304045581667638
BE_14_C,106.78657348697931,-6.308566477290565
BF_14_A,106.78658897910566,-6.313087372093129
BF_14_C,106.78660448255404,-6.317608266074752
BC_14_B,106.79101434962959,-6.285946532263956
BC_14_D,106.7910298241396,-6.290467419958283
BD_14_B,106.79104530999781,-6.294988306834381
BD_14_D,106.79106080720469,-6.299509192891668
BE_14_B,106.79107631576075,-6.304030078129569
BE_14_D,106.79109183566646,-6.3085509625475
BF_14_B,106.79110736692232,-6.313071846144882
BF_14_D,106.7911229095288,-6.317592728921138
BC_15_A,106.79553249175046,-6.285931034547908
BC_15_C,106.7955480052465,-6.29045191100972
BD_15_A,106.79556353011935,-6.294972786653115
BD_15_C,106.79557906636948,-6.299493661477514
BE_15_A,106.79559461399737,-6.304014535482341
BE_15_C,106.79561017300351,-6.30853540866701
BF_15_A,106.79562574338836,-6.313056281030946
BF_15_C,106.79564132515243,-6.317577152573567
BC_15_B,106.80005062249501,-6.285915497836237
BC_15_D,106.80006617497665,-6.290436363037268
BD_15_B,106.80008173886364,-6.294957227419699
BD_15_D,106.80009731415652,-6.299478090982946
BE_15_B,106.80011290085574,-6.303998953726433
BE_15_D,106.8001284989618,-6.308519815649578
BF_15_B,106.80014410847518,-6.313040676751802
BF_15_D,106.80015972939638,-6.317561537032524
BC_16_A,106.80456874183467,-6.285899922129424
BC_16_C,106.80458433330139,-6.290420776041414
BD_16_A,106.80459993620207,-6.294941629134615
BD_16_C,106.80461555053719,-6.299462481408447
BE_16_A,106.80463117630727,-6.303983332862331
BE_16_C,106.80464681351278,-6.308504183495686
BF_16_A,106.8046624621542,-6.313025033307934
BG_16_A,106.80469379374675,-6.322066730466783
BG_16_C,106.80470947669886,-6.326587577812225
BC_16_B,106.80908684974085,-6.285884307427949
BC_16_D,106.80910248019215,-6.290405150022634
BD_16_B,106.80911812210601,-6.294925991798346
BD_16_D,106.80913377548292,-6.299446832754499
BE_16_B,106.80914944032337,-6.303967672890517
BE_16_D,106.80916511662782,-6.30848851220582
BF_16_C,106.8091808043968,-6.313009350699825
BF_16_B,106.80919650363077,-6.317530188371956
BG_16_B,106.80921221433024,-6.322051025221629
BG_16_D,106.80922793649567,-6.326571861248265
BC_17_A,106.81360494618497,-6.2858686537323
BC_17_C,106.81362061562038,-6.29038948498142
BD_17_A,106.81363629654695,-6.294910315411376
BD_17_C,106.81365198896513,-6.299431145021588
BE_17_A,106.81366769287544,-6.303951973811479
BE_17_C,106.81368340827837,-6.3084728017804625
BF_17_A,106.8136991351744,-6.3129936289279645
BF_17_C,106.81371487356402,-6.3175144552533995
BG_17_A,106.81373062344774,-6.32203528075619
BG_17_C,106.81374638482602,-6.326556105435757
BC_17_B,106.81812303113843,-6.285852961042959
BC_17_D,106.81813873955745,-6.290373780918251
BD_17_B,106.81815445949623,-6.294894599974191
BD_17_D,106.81817019095521,-6.2994154182102005
BE_17_B,106.81818593393491,-6.303936235625698
BE_17_D,106.81820168843582,-6.308457052220103
BF_17_B,106.81821745445842,-6.312977867992834
BF_17_D,106.81823323200321,-6.317498682943314
BG_17_B,106.81824902107067,-6.322019497070957
BG_17_D,106.8182648216613,-6.326540310375188
BC_18_A,106.82264110457264,-6.2858372293604114
BC_18_C,106.8226568519748,-6.290358037833615
BD_18_A,106.8226726109253,-6.294878845487279
BD_18_C,106.82268838142458,-6.299399652320821
BE_18_A,106.82270416347319,-6.303920458333666
BE_18_C,106.82271995707157,-6.308441263525226
BF_18_A,106.82273576222025,-6.312962067894926
BF_18_C,106.82275157891969,-6.317482871442183
BG_18_A,106.82276740717043,-6.3220036741664165
BG_18_C,106.82278324697293,-6.326524476067047
BC_18_B,106.82715916645903,-6.2858214586851435
BC_18_D,106.82717495284383,-6.2903422557279995
BD_18_B,106.82719075080554,-6.294863051951127
BD_18_D,106.82720656034466,-6.299383847353943
BE_18_B,106.82722238146165,-6.30390464193587
BE_18_D,106.82723821415703,-6.308425435696325
BF_18_B,106.8272540584313,-6.312946228634728
BF_18_D,106.82726991428493,-6.3174670207505015
BG_18_B,106.82728578171842,-6.32198781204306
BG_18_D,106.82730166073229,-6.326508602511826
BC_19_A,106.83167721676901,-6.285805649017648
BC_19_C,106.83169304213597,-6.290326434601894
BD_19_A,106.8317088791084,-6.294847219366222
BD_19_C,106.83172472768683,-6.299368003310049
BE_19_A,106.83174058787174,-6.3038887864327995
BE_19_C,106.83175645966361,-6.308409568733886
BF_19_A,106.83177234306297,-6.312930350212732
BF_19_C,106.83178823807029,-6.317451130868758
BG_19_A,106.83180414468606,-6.321971910701377
BG_19_C,106.83182006291078,-6.3264926897100136
BC_19_B,106.83619525547398,-6.285789800358411
BC_19_D,106.83621111982261,-6.290310574455789
BD_19_B,106.83622699580528,-6.294831347733058
BD_19_D,106.83624288342253,-6.299352120189636
BE_19_B,106.83625878267485,-6.303872891824946
BE_19_D,106.83627469356274,-6.308393662638403
BF_19_B,106.83629061608669,-6.312914432629429
BF_19_D,106.83630655024717,-6.317435201797443
BG_19_B,106.83632249604472,-6.321955970141861
BG_19_D,106.83633845347983,-6.326476737662106
BC_20_A,106.8407132825454,-6.285773912707926
BC_20_C,106.84072918587516,-6.290294675290174
BD_20_A,106.84074510086758,-6.294815437052124
BD_20_C,106.84076102752316,-6.299336197993192
BE_20_A,106.84077696584241,-6.303856958112802
BE_20_C,106.8407929158258,-6.308377717410368
BF_20_A,106.84080887747383,-6.312898475885311
BF_20_C,106.84082485078702,-6.317419233537052
BG_20_A,106.84084083576585,-6.321939990365006
BG_20_C,106.84085683241082,-6.326460746368594
BC_20_B,106.84523129795464,-6.285757986066683
BC_20_D,106.84524724026505,-6.290278737105543
BD_20_B,106.84526319426674,-6.294799487323913
BD_20_D,106.84527915996014,-6.299320236721213
BE_20_B,106.8452951373458,-6.30384098529686
BE_20_D,106.8453111264242,-6.308361733050274
BF_20_B,106.84532712719584,-6.312882479980875
BF_20_D,106.84534313966121,-6.3174032260880795
BG_20_B,106.84535916382083,-6.321923971371306
BG_20_D,106.84537519967519,-6.326444715829974
BC_21_A,106.84974930167311,-6.285742020435174
BC_21_C,106.8497652829637,-6.2902627599023875
BD_21_A,106.84978127597412,-6.294783498548921
BD_21_C,106.84979728070489,-6.299304236374188
BE_21_A,106.84981329715646,-6.303824973377616
BE_21_C,106.84982932532937,-6.308345709558617
BF_21_A,106.8498453652241,-6.312866444916613
BF_21_C,106.84986141684118,-6.3173871794510195
BG_21_A,106.84987748018106,-6.321907913161257
BG_21_C,106.8498935552443,-6.326428646046746
BC_21_B,106.85426729367228,-6.285726015813897
BC_21_D,106.85428331394253,-6.2902467436812035
BD_21_B,106.85429934596121,-6.29476747072764
BD_21_D,106.8543153897288,-6.29928819695262
BE_21_B,106.85433144524579,-6.3038089223555644
BE_21_D,106.8543475125127,-6.308329646935893
BF_21_B,106.85436359153005,-6.312850370693023
BF_21_D,106.8543796822983,-6.317371093626372
BG_21_B,106.85439578481798,-6.321891815735359
BG_21_D,106.85441189908958,-6.326412537019402
BC_22_A,106.85878527392352,-6.285709972203345
BC_22_C,106.85880133317293,-6.290230688442489
BD_22_A,106.85881740419937,-6.294751403860569
BD_22_C,106.85883348700328,-6.299272118457
BE_22_A,106.8588495815852,-6.3037928322312045
BE_22_C,106.85886568794562,-6.308313545182599
BF_22_A,106.85888180608507,-6.312834257310602
BF_22_C,106.85889793600401,-6.317354968614633
BG_22_A,106.85891407770296,-6.3218756790941075
BG_22_C,106.85893023118243,-6.326396388748446
BC_22_B,106.86330324239826,-6.2856938896040155
BC_22_D,106.86331934062635,-6.290214594186739
BD_22_B,106.86333545066002,-6.294735297948204
BD_22_D,106.86335157249978,-6.299256000887829
BE_22_B,106.86336770614611,-6.303776703005035
BE_22_D,106.86338385159955,-6.3082974042992355
BF_22_B,106.86340000886058,-6.3128181047698515
BF_22_D,106.86341617792971,-6.317338804416303
BG_22_B,106.86343235880743,-6.321859503238004
BG_22_D,106.86344855149427,-6.326380201234374
BC_23_A,106.86782119906792,-6.285677768016407
BC_23_C,106.86783733627418,-6.290198460914452
BD_23_A,106.8678534853146,-6.294719152991045
BD_23_C,106.86786964618967,-6.299239844245603
BE_23_A,106.86788581889994,-6.303760534677552
BE_23_C,106.86790200344586,-6.3082812242863
BF_23_A,106.86791819982798,-6.31280191307127
BF_23_C,106.86793440804679,-6.31732260103188
BG_23_A,106.8679506281028,-6.321843288167548
BG_23_C,106.8679668599965,-6.32636397447769
BC_23_B,106.87233914390393,-6.285661607441019
BC_23_D,106.87235532008783,-6.290182288626126
BD_23_B,106.87237150813449,-6.294702968989592
BD_23_D,106.8723877080444,-6.299223648530829
BE_23_B,106.87240391981807,-6.303744327249257
BE_23_D,106.87242014345601,-6.308265005144295
BF_23_B,106.87243637895871,-6.3127856822153605
BF_23_D,106.87245262632669,-6.31730635846187
BG_23_B,106.87246888556047,-6.321827033883243
BG_23_D,106.8724851566605,-6.326347708478897
BC_24_A,106.8768570768777,-6.285645407878351
BC_24_C,106.87687329203875,-6.290166077322267
BD_24_A,106.87688951909115,-6.294686745944345
BD_24_C,106.87690575803538,-6.299207413744
BE_24_A,106.87692200887196,-6.303728080720654
BE_24_C,106.87693827160138,-6.308248746873722
BF_24_A,106.87695454622416,-6.3127694122026226
BF_24_C,106.87697083274081,-6.317290076706773
BG_24_A,106.87698713115182,-6.321810740385591
BG_24_C,106.87700344145773,-6.326331403238497
BC_24_B,106.88137499796062,-6.285629169328905
BC_24_D,106.88139125209833,-6.290149827003373
BD_24_B,106.88140751815597,-6.294670483855807
BD_24_D,106.881423796134,-6.2991911398856235
BE_24_B,106.88144008603298,-6.303711795092245
BE_24_D,106.88145638785339,-6.308232449475086
BF_24_B,106.88147270159574,-6.312753103033564
BF_24_D,106.88148902726056,-6.317273755767094
BG_24_B,106.88150536484831,-6.3217944076751
BG_24_D,106.88152171435955,-6.326315058756995
BC_25_A,106.88589290712414,-6.285612891793185
BC_25_C,106.885909200238,-6.290133537669948
BD_25_A,106.88592550530036,-6.294654182724482
BD_25_C,106.88594182231171,-6.299174826956205
BE_25_A,106.88595815127258,-6.303695470364535
BE_25_C,106.88597449218346,-6.308216112948889
BF_25_A,106.88599084504487,-6.312736754708685
BF_25_C,106.88600720985733,-6.317257395643341
BG_25_A,106.88602358662133,-6.321778035752272
BG_25_C,106.8860399753374,-6.3262986750348995
BC_25_B,106.8904108043397,-6.285596575271693
BC_25_D,106.89042713642918,-6.290117209322497
BD_25_B,106.89044348049575,-6.294637842550874
BD_25_D,106.8904598365399,-6.299158474956244
BE_25_B,106.89047620456213,-6.303679106538029
BE_25_D,106.89049258456299,-6.30819973729564
BF_25_B,106.89050897654296,-6.312720367228496
BF_25_D,106.89052538050255,-6.317240996336017
BG_25_B,106.89054179644228,-6.321761624617617
BG_25_D,106.89055822436268,-6.326282252072714
BC_26_A,106.89492868957868,-6.285580219764937
BC_26_C,106.89494506064328,-6.2901008419615225
BD_26_A,106.89496144371357,-6.294621463335491
BD_26_C,106.89497783879,-6.299142083886254
BE_26_A,106.89499424587311,-6.303662703613233
BE_26_C,106.89501066496341,-6.308183322515845
BF_26_A,106.89502709606143,-6.312703940593504
BF_26_C,106.89504353916765,-6.3172245578456305
BG_26_A,106.89505999428259,-6.32174517427164
BG_26_C,106.89507646140679,-6.326265789870949
BC_26_B,106.89944656281251,-6.285563825273421
BC_26_D,106.89946297285174,-6.290084435587537
BD_26_B,106.89947939492521,-6.294605045078838
BD_26_D,106.89949582903341,-6.299125653746739
BE_26_B,106.89951227517687,-6.303646261590657
BE_26_D,106.89952873335612,-6.3081668686100105
BF_26_B,106.89954520357166,-6.312687474804217
BF_26_D,106.899561685824,-6.3172080801726915
BG_26_B,106.89957818011365,-6.321728684714852
BG_26_D,106.89959468644113,-6.326249288430117
BC_27_A,106.90396442401263,-6.285547391797654
BC_27_C,106.90398087302596,-6.290067990201046
BD_27_A,106.9039973341021,-6.2945885877814245
BD_27_C,106.90401380724157,-6.299109184538205
BE_27_A,106.90403029244489,-6.303629780470809
BE_27_C,106.90404678971257,-6.308150375578649
BF_27_A,106.9040632990451,-6.312670969861145
BF_27_C,106.90407982044303,-6.317191563317711
BG_27_A,106.90409635390688,-6.3217121559477665
BG_27_C,106.90411289943714,-6.326232747750726
BC_27_B,106.90848227315043,-6.285530919338144
BC_27_D,106.90849876113735,-6.290051505802558
BD_27_B,106.90851526121565,-6.294572091443759
BD_27_D,106.90853177338587,-6.299092676261166
BE_27_B,106.90854829764854,-6.303613260254199
BE_27_D,106.90856483400412,-6.3081338434222705
BF_27_B,106.90858138245316,-6.312654425764798
BF_27_D,106.90859794299618,-6.317175007281199
BG_27_B,106.9086145156337,-6.32169558797089
BG_27_D,106.90863110036621,-6.32621616783329
BC_28_C,106.91301663715734,-6.290034982392582
BD_28_A,106.9130331762373,-6.294555556066355
BD_28_C,106.91304972743777,-6.299076128916132
BE_28_A,106.91306629075923,-6.303596700941339
BE_28_C,106.91308286620222,-6.308117272141386
BF_28_A,106.91309945376724,-6.312637842515689
BF_28_C,106.91311605345483,-6.31715841206367
BG_28_A,106.9131326652655,-6.32167898078474
BG_28_C,106.91314928919977,-6.32619954867832
BD_28_D,106.91756766936865,-6.299059542503617
BE_28_B,106.91758427174841,-6.3035801025327425
BE_28_D,106.91760088627828,-6.308100661736509
BF_28_B,106.91761751295877,-6.312621220114335
BF_28_D,106.91763415179041,-6.317141777665636
BG_28_B,106.91765080277371,-6.32166233438983
BG_28_D,106.91766746590919,-6.326182890286333
BD_29_C,106.92208559914994,-6.299042917024134
BE_29_A,106.92210224058748,-6.3035634650289225
BE_29_C,106.92211889420372,-6.3080840122081545
BF_29_A,106.92213555999915,-6.3126045585612465
BF_29_C,106.92215223797432,-6.317125104087614
BG_29_A,106.92216892812974,-6.321645648786674
BG_29_C,106.92218563046593,-6.326166192657843
BF_16_D,106.80467812223202,-6.317545882298492
AW_09_B,106.74565215622391,-6.231847319512055
AW_09_D,106.74566710813615,-6.2363683277286786
AX_09_B,106.74568207110502,-6.240889335135844
AX_09_D,106.74569704513107,-6.245410341732976
AY_09_B,106.7457120302147,-6.249931347519493
AW_10_A,106.75016994487532,-6.231832343162806
AW_10_C,106.75018493543536,-6.236353340431721
AX_10_A,106.75019993708064,-6.240874336891
AX_10_C,106.75021494981164,-6.245395332540065
AY_10_A,106.75022997362882,-6.249916327378337
AZ_10_A,106.7502600545236,-6.258958314620183
AZ_10_C,106.75027511160214,-6.263479307022604
BA_10_A,106.75029017976873,-6.268000298611916
BA_10_C,106.75030525902386,-6.27252128938754
AW_10_B,106.75468772244196,-6.231817328152345
AW_10_D,106.75470275164933,-6.236338314445294
AX_10_B,106.75471779197053,-6.240859299928425
AX_10_D,106.75473284340605,-6.245380284601162
AY_10_B,106.7547479059563,-6.249901268462924
AY_10_D,106.75476297962179,-6.254422251513136
AZ_10_B,106.75477806440297,-6.258943233751214
AZ_10_D,106.75479316030034,-6.263464215176587
BA_10_B,106.75480826731435,-6.267985195788667
BA_10_D,106.75482338544546,-6.27250617558688
BB_10_B,106.75483851469417,-6.277027154570648
AW_11_A,106.75920548889523,-6.231802274481139
AW_11_C,106.75922055674948,-6.236323249769858
AX_11_A,106.75923563574614,-6.2408442242485815
AX_11_C,106.75925072588566,-6.24536519791673
AY_11_A,106.75926582716853,-6.249886170773723
AY_11_C,106.75928093959521,-6.254407142818984
AZ_11_A,106.75929606316618,-6.2589281140519315
AZ_11_C,106.7593111978819,-6.26344908447199
BA_11_A,106.75932634374284,-6.267970054078578
BA_11_C,106.7593415007495,-6.272491022871116
BB_11_A,106.75935666890231,-6.2770119908490285
BB_11_C,106.75937184820178,-6.281532958011734
AW_11_B,106.76372324420657,-6.231787182149654
AW_11_D,106.76373835070724,-6.236308146405886
AX_11_B,106.76375346837887,-6.240829109851939
AX_11_D,106.76376859722195,-6.245350072487238
AY_11_B,106.76378373723696,-6.2498710343112
AY_11_D,106.76379888842436,-6.254391995323248
AZ_11_B,106.76381405078462,-6.258912955522803
AZ_11_D,106.76382922431823,-6.263433914909284
BA_11_B,106.76384440902564,-6.267954873482117
BA_11_D,106.76385960490735,-6.272475831240716
BB_11_B,106.7638748119638,-6.276996788184507
BB_11_D,106.7638900301955,-6.281517744312911
AW_12_A,106.76824098834743,-6.231772051158358
AW_12_C,106.768256133494,-6.236293004353842
AX_12_A,106.76827128984016,-6.240813956738966
AX_12_C,106.76828645738632,-6.245334908313154
AY_12_A,106.76830163613299,-6.249855859075824
AY_12_C,106.76831682608064,-6.254376809026398
AZ_12_A,106.76833202722973,-6.258897758164296
AZ_12_C,106.76834723958075,-6.263418706488942
BA_12_A,106.76836246313415,-6.267939653999753
BA_12_C,106.76837769789043,-6.27246060069615
BB_12_A,106.76839294385006,-6.276981546577558
BB_12_C,106.76840820101351,-6.281502491643393
AW_12_B,106.77275872128918,-6.231756881507719
AW_12_D,106.77277390508124,-6.236277823614195
AX_12_B,106.77278910010142,-6.24079876491013
AX_12_D,106.7728043063502,-6.245319705394947
AY_12_B,106.77281952382806,-6.249840645068064
AY_12_D,106.77283475253547,-6.254361583928904
AZ_12_B,106.77284999247291,-6.258882521976884
AZ_12_D,106.77286524364087,-6.263403459211429
BA_12_B,106.77288050603978,-6.267924395631959
BA_12_D,106.77289577967018,-6.27244533123789
BB_12_B,106.7729110645325,-6.27696626602865
BB_12_D,106.77292636062721,-6.281487200003654
AW_13_A,106.7772764430033,-6.231741673198207
AW_13_C,106.77729166544032,-6.236262604187417
AX_13_A,106.77730689913406,-6.240783534365904
AX_13_C,106.77732214408499,-6.245304463733089
AY_13_A,106.77733740029356,-6.249825392288393
AY_13_C,106.77735266776027,-6.254346320031236
AZ_13_A,106.77736794648558,-6.25886724696104
AZ_13_C,106.77738323647,-6.263388173077221
BA_13_A,106.77739853771396,-6.2679090983792065
BA_13_C,106.77741385021798,-6.27243002286641
BB_13_A,106.77742917398251,-6.276950946538258
BB_13_C,106.77744450900803,-6.281471869394168
AW_13_B,106.78179415346116,-6.231726426230292
AW_13_D,106.7818094145427,-6.236247346073976
AX_13_B,106.78182468690953,-6.240768265106757
AX_13_D,106.78183997056212,-6.245289183328052
AY_13_B,106.78185526550092,-6.2498101007372835
AY_13_D,106.78187057172646,-6.254331017333869
AZ_13_B,106.78188588923919,-6.258851933117231
AZ_13_D,106.78190121803958,-6.263372848086792
BA_13_B,106.78191655812812,-6.26789376224197
BA_13_D,106.78193190950527,-6.272414675582184
BB_13_B,106.78194727217154,-6.276935588106857
BB_13_D,106.78196264612738,-6.28145649981541
AW_14_A,106.78631185263423,-6.231711140604447
AW_14_C,106.7863271523598,-6.236232049274348
AX_14_A,106.78634246339925,-6.240752957133163
AX_14_C,106.78635778575301,-6.245273864180309
AY_14_A,106.7863731194216,-6.249794770415206
AY_14_C,106.78638846440548,-6.254315675837276
AZ_14_A,106.78640382070512,-6.258836580445939
AZ_14_C,106.786419188321,-6.263357484240613
BA_14_A,106.78643456725362,-6.267878387220724
BA_14_C,106.78644995750346,-6.272399289385686
BB_14_A,106.78646535907097,-6.276920190734923
BB_14_C,106.78648077195668,-6.281441091267855
AW_14_B,106.79082954049392,-6.231695816321146
AW_14_D,106.79084487886304,-6.236216713789006
AX_14_B,106.79086022857462,-6.240737610445595
AX_14_D,106.7908755896291,-6.245258506290333
AY_14_B,106.79089096202696,-6.2497794013226375
AY_14_D,106.7909063457687,-6.254300295541931
AZ_14_B,106.7909217408548,-6.258821188947633
AZ_14_D,106.79093714728572,-6.2633420815391645
BA_14_B,106.79095256506194,-6.267862973315945
BA_14_D,106.79096799418396,-6.272383864277392
BB_14_B,106.79098343465225,-6.27690475442293
BB_14_D,106.7909988864673,-6.281425643751978
AW_15_A,106.79534721701165,-6.231680453380863
AW_15_C,106.79536259402386,-6.236201339618424
AX_15_A,106.79537798240709,-6.2407222250445304
AX_15_C,106.79539338216179,-6.245243109658602
AY_15_A,106.79540879328846,-6.249763993460055
AY_15_C,106.79542421578759,-6.254284876448314
AZ_15_A,106.79543964965964,-6.258805758622794
AZ_15_C,106.79545509490511,-6.263326639982919
BA_15_A,106.79547055152445,-6.26784752052811
BA_15_C,106.79548601951818,-6.272368400257783
BB_15_A,106.79550149888678,-6.276889279171361
BB_15_C,106.7955169896307,-6.281410157268264
AW_15_B,106.79986488215886,-6.231665051784074
AW_15_D,106.79988029781366,-6.236185926763079
AX_15_B,106.79989572486805,-6.240706800930445
AX_15_D,106.79991116332252,-6.245227674285591
AY_15_B,106.79992661317752,-6.2497485468279335
AY_15_D,106.79994207443355,-6.2542694185568966
AZ_15_B,106.79995754709107,-6.258790289471897
AZ_15_D,106.7999730311506,-6.26331115957236
BA_15_B,106.79998852661261,-6.2678320288577
BA_15_D,106.80000403347755,-6.272352897327335
BB_15_B,106.80001955174596,-6.276873764980691
BB_15_D,106.80003508141827,-6.281394631817186
AW_16_A,106.80438253590695,-6.231649611531254
AW_16_C,106.80439799020388,-6.236170475223447
AX_16_A,106.80441345592897,-6.240691338103814
AX_16_C,106.8044289330827,-6.245212200171778
AY_16_A,106.80444442166555,-6.249733061426752
AY_16_C,106.80445992167799,-6.2542539218681625
AZ_16_A,106.80447543312053,-6.258774781495424
AZ_16_C,106.80449095599363,-6.26329564030796
BA_16_A,106.80450649029778,-6.267816498305189
BA_16_C,106.80452203603349,-6.2723373554865285
BB_16_A,106.8045375932012,-6.276858211851402
BB_16_C,106.80455316180144,-6.281379067399228
AW_16_B,106.80890017822739,-6.231634132622884
AW_16_D,106.80891567116596,-6.236154985000009
AX_16_B,106.80893117556126,-6.240675836565121
AX_16_D,106.80894669141377,-6.245196687317644
AY_16_B,106.80896221872396,-6.249717537256993
AY_16_D,106.80897775749236,-6.254238386382588
AZ_16_B,106.8089933077194,-6.258759234693853
AZ_16_D,106.8090088694056,-6.263280082190207
BA_16_B,106.80902444255143,-6.267800928871063
BA_16_D,106.8090400271574,-6.272321774735845
BB_16_B,106.80905562322395,-6.2768426197839755
BB_16_D,106.80907123075161,-6.281363464014871
AW_17_A,106.81341780909158,-6.231618615059443
AW_17_C,106.8134333406713,-6.236139456093241
AX_17_A,106.81344888373633,-6.240660296314842
AX_17_C,106.81346443828713,-6.2451811357236675
AY_17_A,106.8134800043242,-6.249701974319132
AY_17_C,106.81349558184804,-6.254222812100658
AZ_17_A,106.81351117085913,-6.258743649067666
AZ_17_C,106.81352677135794,-6.263264485219574
BA_17_A,106.81354238334497,-6.267785320555804
BA_17_C,106.81355800682068,-6.272306155075768
BB_17_A,106.81357364178561,-6.276826988778894
BB_17_C,106.8135892882402,-6.281347821664599
AW_17_B,106.81793542847095,-6.23160305884141
AW_17_D,106.81795099869134,-6.236123888503628
AX_17_B,106.8179665804256,-6.240644717353461
AX_17_D,106.81798217367422,-6.24516554539033
AY_17_B,106.8179977784377,-6.249686372613655
AY_17_D,106.81801339471649,-6.254207199022854
AZ_17_B,106.81802902251113,-6.258728024617346
AZ_17_D,106.81804466182206,-6.263248849396554
BA_17_B,106.81806031264978,-6.267769673359893
BA_17_D,106.8180759749948,-6.272290496506782
BB_17_B,106.81809164885757,-6.276811318836643
BB_17_D,106.81810733423862,-6.281332140348898
AW_18_A,106.82245303633692,-6.2315874639692685
AW_18_C,106.8224686451975,-6.236108282231647
AX_18_A,106.82248426560052,-6.240629099681458
AX_18_C,106.82249989754646,-6.245149916318116
AY_18_A,106.82251554103586,-6.249670732141043
AY_18_C,106.82253119606912,-6.254191547149657
AZ_18_A,106.8225468626468,-6.258712361343378
AZ_18_C,106.82256254076938,-6.263233174721623
BA_18_A,106.82257823043732,-6.2677539872838155
BA_18_C,106.82259393165113,-6.272274799029369
BB_18_A,106.82260964441129,-6.276795609957708
BB_18_C,106.8226253687183,-6.281316420068251
AW_18_B,106.82697063266095,-6.231571830443499
AW_18_D,106.82698628016122,-6.236092637277786
AX_18_B,106.82700193923252,-6.240613443299316
AX_18_D,106.8270176098753,-6.245134248507509
AY_18_B,106.82703329209009,-6.2496550529017805
AY_18_D,106.82704898587737,-6.254175856481554
AZ_18_B,106.82706469123761,-6.258696659246244
AZ_18_D,106.82708040817133,-6.263217461195272
BA_18_B,106.82709613667899,-6.267738262328058
BA_18_D,106.82711187676111,-6.272259062644016
BB_18_B,106.82712762841815,-6.276779862142574
BB_18_D,106.82714339165064,-6.2813006608231445
AW_19_A,106.83148821741443,-6.231556158264587
AW_19_C,106.83150390355392,-6.236076953642528
AX_19_A,106.83151960129298,-6.240597748207524
AX_19_C,106.83153531063213,-6.245118541958995
AY_19_A,106.83155103157185,-6.249639334896356
AY_19_C,106.83156676411264,-6.25416012701903
AZ_19_A,106.83158250825495,-6.258680918326434
AZ_19_C,106.83159826399933,-6.263201708817986
BA_19_A,106.83161403134623,-6.267722498493107
BA_19_C,106.83162981029615,-6.272243287351214
BB_19_A,106.83164560084958,-6.2767640753917275
BB_19_C,106.83166140300705,-6.281284862614068
AW_19_B,106.83600579056883,-6.231540447433018
AW_19_D,106.83602151534703,-6.236061231326358
AX_19_B,106.83603725175338,-6.240582014406565
AX_19_D,106.83605299978841,-6.245102796673057
AY_19_B,106.83606875945254,-6.249623578125253
AY_19_D,106.83608453074635,-6.254144358762572
AZ_19_B,106.83610031367026,-6.258665138584431
AZ_19_D,106.83611610822477,-6.263185917590253
BA_19_B,106.83613191441043,-6.267706695779451
BA_19_D,106.83614773222769,-6.272227473151447
BB_19_B,106.83616356167703,-6.276748249705661
BB_19_D,106.83617940275896,-6.28126902544151
AW_20_A,106.84052335209556,-6.231524697949278
AW_20_C,106.84053911551199,-6.236045470329763
AX_20_A,106.84055489058514,-6.240566241896927
